PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Embarked_clean,Age_registrada,Age_clean,Cabin_registrada,Cabin_letra,class,who,adult_male,deck,embark_town,alone,Sex_bin,Title,Title_agrupado,FamilySize,IsAlone,AgeGroup,Fare_log,FareBand,Deck_combinado
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C,C,1,18.0,1,C,First,woman,False,C,Cherbourg,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),5.4316456135398825,Q4 (alto),C
702,1,1,"Silverthorne, Mr. Spencer Victor",male,35.0,0,0,PC 17475,26.2875,E24,S,S,1,35.0,1,E,First,man,True,E,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.3064287218760624,Q3,E
703,0,3,"Barbara, Miss. Saiide",female,18.0,0,1,2691,14.4542,,C,C,1,18.0,0,,Third,woman,False,,Cherbourg,False,1,Miss,Miss,2,0,Adulto joven (18-35),2.737880811060884,Q2,Desconocida
704,0,3,"Gallagher, Mr. Martin",male,25.0,0,0,36864,7.7417,,Q,Q,1,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1681046787623672,Q1 (bajo),Desconocida
705,0,3,"Hansen, Mr. Henrik Juul",male,26.0,1,0,350025,7.8542,,S,S,1,26.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),2.180891922715322,Q1 (bajo),Desconocida
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,39.0,0,0,250655,26.0,,S,S,1,39.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.295836866004329,Q3,Desconocida
707,1,2,"Kelly, Mrs. Florence ""Fannie""",female,45.0,0,0,223596,13.5,,S,S,1,45.0,0,,Second,woman,False,,Southampton,True,1,Mrs,Mrs,1,1,Adulto (36-60),2.6741486494265287,Q2,Desconocida
708,1,1,"Calderhead, Mr. Edward Pennington",male,42.0,0,0,PC 17476,26.2875,E24,S,S,1,42.0,1,E,First,man,True,E,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.3064287218760624,Q3,E
709,1,1,"Cleaver, Miss. Alice",female,22.0,0,0,113781,151.55,,S,S,1,22.0,0,,First,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),5.027492411162679,Q4 (alto),Desconocida
710,1,3,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,1,2661,15.2458,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,False,0,Master,Master,3,0,Adulto joven (18-35),2.7878344138303452,Q3,Desconocida
711,1,1,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",female,24.0,0,0,PC 17482,49.5042,C90,C,C,1,24.0,1,C,First,woman,False,C,Cherbourg,True,1,Mlle,Miss,1,1,Adulto joven (18-35),3.922056501139853,Q4 (alto),C
712,0,1,"Klaber, Mr. Herman",male,,0,0,113028,26.55,C124,S,S,0,40.0,1,C,First,man,True,C,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.3160025355989236,Q3,C
713,1,1,"Taylor, Mr. Elmer Zebley",male,48.0,1,0,19996,52.0,C126,S,S,1,48.0,1,C,First,man,True,C,Southampton,False,0,Mr,Mr,2,0,Adulto (36-60),3.970291913552122,Q4 (alto),C
714,0,3,"Larsson, Mr. August Viktor",male,29.0,0,0,7545,9.4833,,S,S,1,29.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.3497835148230464,Q2,Desconocida
715,0,2,"Greenberg, Mr. Samuel",male,52.0,0,0,250647,13.0,,S,S,1,52.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.6390573296152584,Q2,Desconocida
716,0,3,"Soholt, Mr. Peter Andreas Lauritz Andersen",male,19.0,0,0,348124,7.65,F G73,S,S,1,19.0,1,F,Third,man,True,F,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.157559320943788,Q1 (bajo),F
717,1,1,"Endres, Miss. Caroline Louise",female,38.0,0,0,PC 17757,227.525,C45,C,C,1,38.0,1,C,First,woman,False,C,Cherbourg,True,1,Miss,Miss,1,1,Adulto (36-60),5.4316456135398825,Q4 (alto),C
718,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,34218,10.5,E101,S,S,1,27.0,1,E,Second,woman,False,E,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.4423470353692043,Q2,E
719,0,3,"McEvoy, Mr. Michael",male,,0,0,36568,15.5,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.803360380906535,Q3,Desconocida
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,,S,S,1,33.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1719067693519296,Q1 (bajo),Desconocida
721,1,2,"Harper, Miss. Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,,S,S,1,6.0,0,,Second,child,False,,Southampton,False,1,Miss,Miss,2,0,Niño (0-12),3.5263605246161616,Q4 (alto),Desconocida
722,0,3,"Jensen, Mr. Svend Lauritz",male,17.0,1,0,350048,7.0542,,S,S,1,17.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adolescente (13-17),2.086193694502369,Q1 (bajo),Desconocida
723,0,2,"Gillespie, Mr. William Henry",male,34.0,0,0,12233,13.0,,S,S,1,34.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,,S,S,1,50.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.6390573296152584,Q2,Desconocida
725,1,1,"Chambers, Mr. Norman Campbell",male,27.0,1,0,113806,53.1,E8,S,S,1,27.0,1,E,First,man,True,E,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.9908341858524357,Q4 (alto),E
726,0,3,"Oreskovic, Mr. Luka",male,20.0,0,0,315094,8.6625,,S,S,1,20.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2682524139135403,Q2,Desconocida
727,1,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,30.0,3,0,31027,21.0,,S,S,1,30.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,4,0,Adulto joven (18-35),3.091042453358316,Q3,Desconocida
728,1,3,"Mannion, Miss. Margareth",female,,0,0,36866,7.7375,,Q,Q,0,21.5,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.1676241075599285,Q1 (bajo),Desconocida
729,0,2,"Bryhl, Mr. Kurt Arnold Gottfrid",male,25.0,1,0,236853,26.0,,S,S,1,25.0,0,,Second,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.295836866004329,Q3,Desconocida
730,0,3,"Ilmakangas, Miss. Pieta Sofia",female,25.0,1,0,STON/O2. 3101271,7.925,,S,S,1,25.0,0,,Third,woman,False,,Southampton,False,1,Miss,Miss,2,0,Adulto joven (18-35),2.188856327665703,Q2,Desconocida
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S,S,1,29.0,1,B,First,woman,False,B,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),5.35817698994543,Q4 (alto),B
732,0,3,"Hassan, Mr. Houssein G N",male,11.0,0,0,2699,18.7875,,C,C,1,11.0,0,,Third,child,False,,Cherbourg,True,0,Mr,Mr,1,1,Niño (0-12),2.9850504252071306,Q3,Desconocida
733,0,2,"Knight, Mr. Robert J",male,,0,0,239855,0.0,,S,S,0,30.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),0.0,Q1 (bajo),Desconocida
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,,S,S,1,23.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
735,0,2,"Troupiansky, Mr. Moses Aaron",male,23.0,0,0,233639,13.0,,S,S,1,23.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
736,0,3,"Williams, Mr. Leslie",male,28.5,0,0,54636,16.1,,S,S,1,28.5,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.8390784635086144,Q3,Desconocida
737,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",female,48.0,1,3,W./C. 6608,34.375,,S,S,1,48.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,5,0,Adulto (36-60),3.5660053559634015,Q4 (alto),Desconocida
738,1,1,"Lesurer, Mr. Gustave J",male,35.0,0,0,PC 17755,512.3292,B101,C,C,1,35.0,1,B,First,man,True,B,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),6.240917354759096,Q4 (alto),B
739,0,3,"Ivanoff, Mr. Kanio",male,,0,0,349201,7.8958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
740,0,3,"Nankoff, Mr. Minko",male,,0,0,349218,7.8958,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
741,1,1,"Hawksford, Mr. Walter James",male,,0,0,16988,30.0,D45,S,S,0,40.0,1,D,First,man,True,D,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.4339872044851463,Q3,D
742,0,1,"Cavendish, Mr. Tyrell William",male,36.0,1,0,19877,78.85,C46,S,S,1,36.0,1,C,First,man,True,C,Southampton,False,0,Mr,Mr,2,0,Adulto (36-60),4.380149874661021,Q4 (alto),C
743,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,21.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,C,1,21.0,1,B,First,woman,False,B,Cherbourg,False,1,Miss,Miss,5,0,Adulto joven (18-35),5.5735788721243535,Q4 (alto),B
744,0,3,"McNamee, Mr. Neal",male,24.0,1,0,376566,16.1,,S,S,1,24.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),2.8390784635086144,Q3,Desconocida
745,1,3,"Stranden, Mr. Juho",male,31.0,0,0,STON/O 2. 3101288,7.925,,S,S,1,31.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.188856327665703,Q2,Desconocida
746,0,1,"Crosby, Capt. Edward Gifford",male,70.0,1,1,WE/P 5735,71.0,B22,S,S,1,70.0,1,B,First,man,True,B,Southampton,False,0,Capt,Oficial_Profesional,3,0,Mayor (60+),4.276666119016055,Q4 (alto),B
747,0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,,S,S,1,16.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,3,0,Adolescente (13-17),3.056356895370426,Q3,Desconocida
748,1,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,,S,S,1,30.0,0,,Second,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
749,0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,S,1,19.0,1,D,First,man,True,D,Southampton,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.9908341858524357,Q4 (alto),D
750,0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,,Q,Q,1,31.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
751,1,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,,S,S,1,4.0,0,,Second,child,False,,Southampton,False,1,Miss,Miss,3,0,Niño (0-12),3.1780538303479458,Q3,Desconocida
752,1,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,S,1,6.0,1,E,Third,child,False,E,Southampton,False,0,Master,Master,2,0,Niño (0-12),2.600836116795061,Q2,E
753,0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,,S,S,1,33.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.3513752571634776,Q2,Desconocida
754,0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,,S,S,1,23.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
755,1,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,,S,S,1,48.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,4,0,Adulto (36-60),4.189654742026425,Q4 (alto),Desconocida
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,,S,S,1,0.67,0,,Second,child,False,,Southampton,False,0,Master,Master,3,0,Niño (0-12),2.740840023925201,Q3,Desconocida
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,,S,S,1,28.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.174274334826008,Q1 (bajo),Desconocida
758,0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,,S,S,1,18.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.5257286443082556,Q2,Desconocida
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,,S,S,1,34.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,S,S,1,33.0,1,B,First,woman,False,B,Southampton,True,1,the Countess,Nobleza,1,1,Adulto joven (18-35),4.471638793363569,Q4 (alto),B
761,0,3,"Garfirth, Mr. John",male,,0,0,358585,14.5,,S,S,0,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.740840023925201,Q3,Desconocida
762,0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,,S,S,1,41.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.094945728215801,Q1 (bajo),Desconocida
763,1,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,,C,C,1,20.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1076888046179385,Q1 (bajo),Desconocida
764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,S,S,1,36.0,1,B,First,woman,False,B,Southampton,False,1,Mrs,Mrs,4,0,Adulto (36-60),4.795790545596741,Q4 (alto),B
765,0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,,S,S,1,16.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adolescente (13-17),2.1719067693519296,Q1 (bajo),Desconocida
766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,S,S,1,51.0,1,D,First,woman,False,D,Southampton,False,1,Mrs,Mrs,2,0,Adulto (36-60),4.368919865004903,Q4 (alto),D
767,0,1,"Brewe, Dr. Arthur Jackson",male,,0,0,112379,39.6,,C,C,0,40.0,0,,First,man,True,,Cherbourg,True,0,Dr,Oficial_Profesional,1,1,Adulto (36-60),3.703768066607687,Q4 (alto),Desconocida
768,0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,,Q,Q,1,30.5,0,,Third,woman,False,,Queenstown,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
769,0,3,"Moran, Mr. Daniel J",male,,1,0,371110,24.15,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,False,0,Mr,Mr,2,0,Adulto joven (18-35),3.224857896545748,Q3,Desconocida
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,,S,S,1,32.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.236712348843338,Q2,Desconocida
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,,S,S,1,24.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.3513752571634776,Q2,Desconocida
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,,S,S,1,48.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.180891922715322,Q1 (bajo),Desconocida
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,S,1,57.0,1,E,Second,woman,False,E,Southampton,True,1,Mrs,Mrs,1,1,Adulto (36-60),2.4423470353692043,Q2,E
774,0,3,"Elias, Mr. Dibo",male,,0,0,2674,7.225,,C,C,0,25.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1071782966514356,Q1 (bajo),Desconocida
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,,S,S,1,54.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,5,0,Adulto (36-60),3.1780538303479458,Q3,Desconocida
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,,S,S,1,18.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
777,0,3,"Tobin, Mr. Roger",male,,0,0,383121,7.75,F38,Q,Q,0,25.0,1,F,Third,man,True,F,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),F
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,,S,S,1,5.0,0,,Third,child,False,,Southampton,True,1,Miss,Miss,1,1,Niño (0-12),2.600836116795061,Q2,Desconocida
779,0,3,"Kilgannon, Mr. Thomas J",male,,0,0,36865,7.7375,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1676241075599285,Q1 (bajo),Desconocida
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,S,1,43.0,1,B,First,woman,False,B,Southampton,False,1,Mrs,Mrs,2,0,Adulto (36-60),5.35817698994543,Q4 (alto),B
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,,C,C,1,13.0,0,,Third,child,False,,Cherbourg,True,1,Miss,Miss,1,1,Adolescente (13-17),2.1076888046179385,Q1 (bajo),Desconocida
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,S,1,17.0,1,B,First,woman,False,B,Southampton,False,1,Mrs,Mrs,2,0,Adolescente (13-17),4.060443010546419,Q4 (alto),B
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,S,1,29.0,1,D,First,man,True,D,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),3.4339872044851463,Q3,D
784,0,3,"Johnston, Mr. Andrew G",male,,1,2,W./C. 6607,23.45,,S,S,0,25.0,0,,Third,man,True,,Southampton,False,0,Mr,Mr,4,0,Adulto joven (18-35),3.196630215920881,Q3,Desconocida
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,,S,S,1,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.0856720914304723,Q1 (bajo),Desconocida
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,,S,S,1,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1102132003465894,Q1 (bajo),Desconocida
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,,S,S,1,18.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.139571923732859,Q1 (bajo),Desconocida
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,,Q,Q,1,8.0,0,,Third,child,False,,Queenstown,False,0,Master,Master,6,0,Niño (0-12),3.405355391810819,Q3,Desconocida
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,,S,S,1,1.0,0,,Third,child,False,,Southampton,False,0,Master,Master,4,0,Niño (0-12),3.0715352369694915,Q3,Desconocida
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,C,1,46.0,1,B,First,man,True,B,Cherbourg,True,0,Mr,Mr,1,1,Adulto (36-60),4.384523514872469,Q4 (alto),B
791,0,3,"Keane, Mr. Andrew ""Andy""",male,,0,0,12460,7.75,,Q,Q,0,25.0,0,,Third,man,True,,Queenstown,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.169053700369523,Q1 (bajo),Desconocida
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,,S,S,1,16.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adolescente (13-17),3.295836866004329,Q3,Desconocida
793,0,3,"Sage, Miss. Stella Anna",female,,8,2,CA. 2343,69.55,,S,S,0,21.5,0,,Third,woman,False,,Southampton,False,1,Miss,Miss,11,0,Adulto joven (18-35),4.256321678298823,Q4 (alto),Desconocida
794,0,1,"Hoyt, Mr. William Fisher",male,,0,0,PC 17600,30.6958,,C,C,0,40.0,0,,First,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto (36-60),3.4561841799918147,Q3,Desconocida
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,,S,S,1,25.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1855792552411137,Q1 (bajo),Desconocida
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,,S,S,1,39.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.6390573296152584,Q2,Desconocida
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,S,1,49.0,1,D,First,woman,False,D,Southampton,True,1,Dr,Oficial_Profesional,1,1,Adulto (36-60),3.2932111997353943,Q3,D
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,,S,S,1,31.0,0,,Third,woman,False,,Southampton,True,1,Mrs,Mrs,1,1,Adulto joven (18-35),2.270402752283094,Q2,Desconocida
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,,C,C,1,30.0,0,,Third,man,True,,Cherbourg,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1076888046179385,Q1 (bajo),Desconocida
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,,S,S,1,30.0,0,,Third,woman,False,,Southampton,False,1,Mrs,Mrs,3,0,Adulto joven (18-35),3.224857896545748,Q3,Desconocida
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,,S,S,1,34.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.6390573296152584,Q2,Desconocida
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,,S,S,1,31.0,0,,Second,woman,False,,Southampton,False,1,Mrs,Mrs,3,0,Adulto joven (18-35),3.305053521109253,Q3,Desconocida
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,S,1,11.0,1,B,First,child,False,B,Southampton,False,0,Master,Master,4,0,Niño (0-12),4.795790545596741,Q4 (alto),B
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,,C,C,1,0.42,0,,Third,child,False,,Cherbourg,False,0,Master,Master,2,0,Niño (0-12),2.2530481500547457,Q2,Desconocida
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,,S,S,1,27.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.076311648670908,Q1 (bajo),Desconocida
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,,S,S,1,31.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.1719067693519296,Q1 (bajo),Desconocida
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,S,1,39.0,1,A,First,man,True,A,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),0.0,Q1 (bajo),A
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,,S,S,1,18.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.1719067693519296,Q1 (bajo),Desconocida
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,,S,S,1,39.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),2.6390573296152584,Q2,Desconocida
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,S,1,33.0,1,E,First,woman,False,E,Southampton,False,1,Mrs,Mrs,2,0,Adulto joven (18-35),3.9908341858524357,Q4 (alto),E
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,,S,S,1,26.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.184645795129359,Q1 (bajo),Desconocida
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,,S,S,1,39.0,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),3.224857896545748,Q3,Desconocida
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,,S,S,1,35.0,0,,Second,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.4423470353692043,Q2,Desconocida
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,,S,S,1,6.0,0,,Third,child,False,,Southampton,False,1,Miss,Miss,7,0,Niño (0-12),3.4742929367327062,Q4 (alto),Desconocida
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,,S,S,1,30.5,0,,Third,man,True,,Southampton,True,0,Mr,Mr,1,1,Adulto joven (18-35),2.2027647577118348,Q2,Desconocida
816,0,1,"Fry, Mr. Richard",male,,0,0,112058,0.0,B102,S,S,0,40.0,1,B,First,man,True,B,Southampton,True,0,Mr,Mr,1,1,Adulto (36-60),0.0,Q1 (bajo),B
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,S,S,1,23.0,0,,Third,woman,False,,Southampton,True,1,Miss,Miss,1,1,Adulto joven (18-35),2.188856327665703,Q2,Desconocida
